CODIGO CIE;CODIGO INEP;ESCOLA;DIRETORIA;MUNICIPIO;ANOS INICIAIS;ANOS FINAIS;ENSINO MEDIO
43746;35043746;FRANCISCO DE ASSIS PIRES CORREA PROFESSOR;LESTE 3;SAO PAULO;;3,51;2,58
43761;35043761;JOAO CRUZ COSTA PROFESSOR;CENTRO OESTE;SAO PAULO;5,39;;
43771;35043771;JULIA DELLA CASA PAULA PROFESSORA;SUL 1;SAO PAULO;;2,23;1,75
43795;35043795;JOSE AYUMAR GONCALVES DE MIRANDA PROFESSOR;MOGI DAS CRUZES;MOGI DAS CRUZES;;3,48;2,75
43825;35043825;ESTANCIA PARAISO;ITAQUAQUECETUBA;ITAQUAQUECETUBA;;3,40;
43849;35043849;SADA UMEIZAWA PROFESSORA;MAUA;MAUA;6,80;3,57;2,77
43850;35043850;CARLOS DIAS DE SANT ANNA PROFESSOR;CARAPICUIBA;COTIA;;4,29;
43862;35043862;REPUBLICA DA COSTA RICA;CARAPICUIBA;COTIA;;3,32;2,76
43886;35043886;JOSE THEOTONIO DOS SANTOS PROFESSOR;ITAPEVI;ITAPEVI;;4,02;2,82
43916;35043916;AMACIO MAZZAROPI;TAUBATE;TAUBATE;;;3,64
43928;35043928;JORGE DUPRAT FIGUEIREDO;LESTE 4;SAO PAULO;;3,44;2,56
43936;35043936;MARIO LOPES LEAO DR;SUL 3;SAO PAULO;;4,05;2,60
43941;35043941;JACOB THOMAZ ITAPURA DE MIRANDA PROF;SUL 3;SAO PAULO;6,11;;
43953;35043953;HERCULANO DE FREITAS PROFESSOR;SUL 2;SAO PAULO;;3,19;2,00
43965;35043965;ELISIARIO MARTINS DE MELLO PROF;ITAPETININGA;ITAPETININGA;7,94;5,27;
43977;35043977;JOSE CARLOS PRESTES PROFESSOR;MOGI DAS CRUZES;BIRITIBA-MIRIM;;;2,89
43989;35043989;NANCI CRISTINA DO ESPIRITO SANTO PROFESSORA;ITAQUAQUECETUBA;POA;;3,36;3,26
43990;35043990;CICERO ANTONIO DE SA RAMALHO PROFESSOR;ITAQUAQUECETUBA;ITAQUAQUECETUBA;6,91;2,77;1,66
44027;35044027;AMELIA MONCON RAMPONI PROFESSORA;SUL 1;SAO PAULO;5,49;;
44040;35044040;FANNY ALTAFIM MACIEL PROFESSORA;JAU;MACATUBA;;4,70;3,66
44064;35044064;JOSE RANIERI PROF;BAURU;BAURU;6,57;;
44076;35044076;MARIA APARECIDA COIMBRA PROFA;BAURU;PRESIDENTE ALVES;7,99;4,66;3,78
44097;35044097;VICENTE PRADO SENADOR;JAU;ITAPUI;;3,85;2,86
44106;35044106;BENEDICTO MONTENEGRO PROFESSOR DOUTOR;JAU;JAU;;3,13;2,47
44167;35044167;ENNY TEREZA LONGO FRACARO PROFA;VOTUPORANGA;VOTUPORANGA;;3,76;3,31
44180;35044180;YVETE GABRIEL ATIQUE PROFESSORA;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;;5,46;
44261;35044261;ZORAIDE DE CAMPOS HELU PROFESSORA;NORTE 1;SAO PAULO;4,81;2,57;1,65
44271;35044271;NAGIB IZAR;LESTE 5;SAO PAULO;5,46;;
44283;35044283;OCTACILIO DE CARVALHO LOPES PROF;LESTE 4;SAO PAULO;;;3,32
44295;35044295;ORESTES ROSOLIA PROF;LESTE 4;SAO PAULO;;4,05;2,85
44301;35044301;ADOLPHO PLUSKAT PROF;LESTE 2;SAO PAULO;5,88;;
44313;35044313;JOAO PRADO MARGARIDO PROF;LESTE 2;SAO PAULO;;4,14;2,66
44325;35044325;SALIM FARAH MALUF PROFESSOR;LESTE 3;SAO PAULO;4,51;3,08;2,25
44337;35044337;FADLO HAIDAR;LESTE 3;SAO PAULO;;3,93;2,78
44349;35044349;WILSON ROBERTO SIMONINI PROF;LESTE 2;SAO PAULO;;;3,48
44350;35044350;SAMUEL KLABIN;CENTRO OESTE;SAO PAULO;5,02;3,52;
44362;35044362;PEDRO CALIL PADIS PROFESSOR;SUL 1;SAO PAULO;5,31;;
44374;35044374;JOAO ERNESTO FAGGIN DOUTOR;SUL 1;SAO PAULO;;3,12;1,62
44386;35044386;DAVID NASSER JORNALISTA;SUL 2;SAO PAULO;5,38;3,60;3,13
44398;35044398;ANTONIO BERNARDES DE OLIVEIRA PROFESSOR;SUL 2;SAO PAULO;;3,27;2,29
44404;35044404;DAVID ZEIGER;SUL 3;SAO PAULO;;3,58;2,42
44416;35044416;SAVERIO FITTIPALDI;SUL 3;SAO PAULO;6,06;;
44428;35044428;AURELIO CAMPOS DEPUTADO;SUL 3;SAO PAULO;5,11;;
44436;35044436;CARLOS CATTONY;SUL 3;SAO PAULO;6,77;4,42;3,89
44441;35044441;EURIPEDES SIMOES DE PAULA PROF;SUL 3;SAO PAULO;;3,35;2,38
44453;35044453;MARIO ARMINANTE PROF;SUL 3;SAO PAULO;5,50;3,15;1,73
44465;35044465;ANTONIO PEREIRA LIMA DR;SUL 3;SAO PAULO;;3,20;2,25
44490;35044490;JOSE DE SOUZA DR;ASSIS;BORA;;4,92;4,23
44568;35044568;SEBASTIAO MONACO VEREADOR;MARILIA;MARILIA;;3,42;1,99
44573;35044573;OSWALDO MOREIRA DA SILVA PROF;ASSIS;PALMITAL;;2,76;2,55
44600;35044600;OSWALDO SCHIAVON;JABOTICABAL;BEBEDOURO;;4,17;2,83
44623;35044623;NELLY BAHDUR CANO PROFESSORA;JABOTICABAL;MONTE ALTO;;3,76;2,62
44635;35044635;MARIA CONCEICAO RODRIGUES SILVA MAGON PROFESSORA;SERTAOZINHO;SERTAOZINHO;;3,42;3,68
44647;35044647;ORLANDO VITALIANO VEREADOR;RIBEIRAO PRETO;RIBEIRAO PRETO;4,82;3,88;
44659;35044659;OSCAR DE MOURA LACERDA PROFESSOR DOUTOR;RIBEIRAO PRETO;RIBEIRAO PRETO;;;2,97
44660;35044660;DOMINGOS JOAO BAPTISTA SPINELLI PROFESSOR DOUTOR;RIBEIRAO PRETO;RIBEIRAO PRETO;;2,51;1,79
44672;35044672;LAERT JOSE TARALLO MENDES PROF;ARARAQUARA;MATAO;5,45;;
44684;35044684;ARLINDO FANTINI PROFESSOR;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;;2,87;2,25
44696;35044696;MARIA AUDENIR DE CARVALHO PROFESSORA;MIRANTE DO PARANAPANEMA;ROSANA;;;2,88
44748;35044748;ROBERTO CORTE REAL JORNALISTA;CARAPICUIBA;COTIA;;4,27;
44817;35044817;LUIS DA CAMARA CASCUDO;ITAPEVI;JANDIRA;;3,18;2,63
44830;35044830;EDILA COUTINHO PORFIRIO PROFESSORA;TABOAO DA SERRA;EMBU DAS ARTES;6,57;;
44842;35044842;HUGO CAROTINI;TABOAO DA SERRA;EMBU DAS ARTES;4,45;3,41;3,46
44854;35044854;ANTONIO FLORENTINO;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;4,03;3,24
44878;35044878;OLIVIA DE FARIA NOGUEIRA;ITAPECERICA DA SERRA;EMBU-GUACU;;3,83;3,12
44885;35044885;FRANCISCO VICENTE LOPES GONCALVES PROFESSOR;TABOAO DA SERRA;TABOAO DA SERRA;;3,96;3,00
44891;35044891;BAIRRO DAS PALMEIRAS;ITAPECERICA DA SERRA;JUQUITIBA;;4,75;4,05
44921;35044921;MYRTHES THEREZINHA ASSAD VILLELA PROFA;ITAPEVI;BARUERI;;;3,01
44933;35044933;MARIO JOAQUIM ESCOBAR DE ANDRADE;ITAPEVI;BARUERI;;;2,65
44945;35044945;JOSE CARLOS DA SILVA JUNIOR;CAIEIRAS;CAIEIRAS;;4,60;3,25
44957;35044957;VINCENZO LOBASSI;CAIEIRAS;FRANCISCO MORATO;;3,73;2,41
44982;35044982;CLAUDIO ABRAHAO PROFESSOR;MOGI DAS CRUZES;MOGI DAS CRUZES;;3,81;2,54
45007;35045007;CARMEN NETTO DOS SANTOS PROFESSORA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;;3,30;2,01
45019;35045019;KAKUNOSUKE HASEGAWA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;;3,18;1,95
45056;35045056;ESPERANCA DE OLIVEIRA SAAVEDRA DONA;MAUA;MAUA;6,20;;
45068;35045068;MAHATMA GHANDI;MAUA;MAUA;7,63;;
45073;35045073;DIVA GOMES DOS SANTOS PROFESSORA;MAUA;MAUA;7,10;;
45081;35045081;MARIA APARECIDA DAMO FERREIRA;MAUA;MAUA;7,34;5,09;3,22
45093;35045093;VILA MARQUESA DE SANTOS;MAUA;RIBEIRAO PIRES;5,47;;
45100;35045100;DINORAH SILVA DOS SANTOS PROFESSORA;REGISTRO;CANANEIA;;3,42;2,88
45123;35045123;IDALINA DO AMARAL GRACA;CARAGUATATUBA;UBATUBA;;3,47;2,14
45147;35045147;ANTONIO ALVES BERNARDINO;CARAGUATATUBA;CARAGUATATUBA;;3,51;2,44
45160;35045160;AIDA LEDA BAUER DAVIES PROFESSORA;SAO VICENTE;MONGAGUA;;;2,46
45172;35045172;JOSE BATISTA CAMPOS;SAO VICENTE;PERUIBE;;3,12;2,68
45196;35045196;MAGALI ALONSO PROFESSORA;SAO VICENTE;PRAIA GRANDE;;2,98;2,38
45226;35045226;EMILIO IMMOOS PADRE;AVARE;AVARE;;3,23;
45251;35045251;EZEQUIEL CASTANHO PROF;ITAPETININGA;GUAREI;;3,46;
45275;35045275;ESTHER CARPINELLI RIBAS PROFESSORA;ITARARE;ITARARE;;3,69;2,89
45287;35045287;ROGERIO LAZARO TOCCHETON PROF;ITU;ITU;;5,36;4,20
45299;35045299;NAZARIA CIPRIANO DE FREITAS;SAO ROQUE;IBIUNA;;4,70;
45329;35045329;CLEMENTINO VIEIRA CORDEIRO;VOTORANTIM;PIEDADE;;4,19;3,61
45378;35045378;DINAH MOTTA RUNHA PROFA;GUARATINGUETA;GUARATINGUETA;;3,64;3,07
45408;35045408;ISMENIA MONTEIRO DE OLIVEIRA PROFESSORA;PINDAMONHANGABA;PINDAMONHANGABA;;6,44;
45412;35045412;ALCINA MORAES SALLES PROFA;JACAREI;JACAREI;;3,70;2,44
45421;35045421;MARIA UMBELINA RODRIGUES DE AZEVEDO PROFA;JACAREI;JACAREI;;2,98;1,95
45433;35045433;MARIA HELENA DENIS FIGUEIREDO PROFA;JACAREI;JACAREI;;3,64;3,25
45445;35045445;MARIA APARECIDA RICO PROFA;JACAREI;JACAREI;5,89;3,56;
45457;35045457;WALDEMAR SALGADO PROF;JACAREI;SANTA BRANCA;;;2,58
45469;35045469;MIGUEL NAKED MAJOR;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;;4,56;3,13
45470;35045470;MARILDA FERREIRA DE BRITO BARROS PEREIRA;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;6,76;4,73;3,84
45482;35045482;RUTH SA PROFESSORA;TAUBATE;CACAPAVA;;3,83;2,24
45494;35045494;FLAIR CARLOS DE OLIVEIRA ARMANY DOUTOR;TAUBATE;CACAPAVA;;3,26;2,50
45500;35045500;CLARICE COSTA CONTI PROFA;AMERICANA;AMERICANA;;5,53;4,05
45512;35045512;NEUZA MARIA NAZATTO DE CARVALHO PROFA;AMERICANA;SANTA BARBARA D'OESTE;;4,29;3,46
45524;35045524;ROBERTO RODRIGUES DE AZEVEDO PASTOR;SUMARE;HORTOLANDIA;;3,80;2,96
45536;35045536;MARIA DE LOURDES MARTINS PROFESSORA;SUMARE;SUMARE;;3,34;2,72
45548;35045548;ELYSABETH DE MELLO RODRIGUES PROFESSORA;SUMARE;SUMARE;;3,47;2,91
45559;35045559;MARIA RITA ARAUJO COSTA PROFESSORA;SUMARE;HORTOLANDIA;;4,03;
45561;35045561;MARIANINA DE ROSIS MORAES PROFESSORA;SUMARE;SUMARE;;3,58;3,04
45573;35045573;JENY BONADIA RODRIGUES SANTARROSSA PROFESSORA;SUMARE;SUMARE;;3,32;2,91
45585;35045585;MANUEL ALBALADEJO FERNANDES;SUMARE;SUMARE;;4,26;3,50
45597;35045597;MARIA ROSA CAROLINO DOS SANTOS PROFESSORA;SUMARE;SUMARE;5,46;;
45603;35045603;AMELIA MASSARO PROFA;MOGI MIRIM;SERRA NEGRA;7,58;4,25;
45615;35045615;JOAO ALVARENGA PROF;MOGI MIRIM;PEDREIRA;;4,81;3,09
45627;35045627;JOSE MANOEL ALVARES ROSENDE PROFESSOR;BRAGANCA PAULISTA;BOM JESUS DOS PERDOES;;3,76;
45640;35045640;ISRAEL SCHOBA PROFESSOR;CAMPINAS OESTE;VINHEDO;;;3,19
45664;35045664;PEDRO SALVETTI NETTO PROFESSOR;CAMPINAS OESTE;CAMPINAS;;4,25;2,96
45676;35045676;ORLANDO SIGNORELLI;CAMPINAS OESTE;CAMPINAS;5,98;3,85;2,66
45697;35045697;PAULO MANGABEIRA ALBERNAZ PROF DOUTOR;CAMPINAS OESTE;CAMPINAS;6,13;4,82;3,85
45706;35045706;JOAO FIORELLO REGINATO PROFESSOR;CAMPINAS OESTE;CAMPINAS;8,51;;
45718;35045718;MIGUEL VICENTE CURY;CAMPINAS OESTE;CAMPINAS;;3,59;2,43
45724;35045724;SAO NICOLAU DE FLUE;CAPIVARI;INDAIATUBA;;3,32;3,23
45731;35045731;VICENTE PAULO ZANCHETTA PROFESSOR;SAO JOAO DA BOA VISTA;CASA BRANCA;;4,06;
45755;35045755;MAURILIO TOMANIK PADRE;JUNDIAI;JUNDIAI;;3,19;
45810;35045810;WILLIAM SILVA PROFESSOR;LIMEIRA;LIMEIRA;;3,38;2,47
45822;35045822;MARIA DE SANTO INOCENCIO LIMA IRMA;LIMEIRA;LIMEIRA;;4,53;3,37
45834;35045834;LIDIA ONELIA KALIL AUN CREPALDI PROFESSORA;LIMEIRA;COSMOPOLIS;;3,91;3,10
45861;35045861;MARIA DE LOURDES SILVEIRA COSENTINO PROFESSORA;PIRACICABA;PIRACICABA;;3,26;2,19
45895;35045895;JOSE CARDOSO PROFESSOR;LIMEIRA;RIO CLARO;;4,21;3,08
45913;35045913;VIRGILIO MARCONDES DE CASTRO PROFESSOR;SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA;;3,65;4,00
46036;35046036;DIRCE PASTORE DONATO PROFA;NORTE 2;SAO PAULO;7,99;;
46048;35046048;EDUARDO GOMES BRIGADEIRO;LESTE 5;SAO PAULO;5,42;;
46059;35046059;ARGEO PINTO DIAS ENG;SUL 3;SAO PAULO;;4,38;3,23
46061;35046061;ANTONIO AGGIO;SUL 2;SAO PAULO;4,96;3,09;2,00
46085;35046085;ERGILIA MICELLI PROFA;ARARAQUARA;ARARAQUARA;;3,99;3,14
46097;35046097;OSWALDO LUIZ SANCHES TOSCHI;SAO VICENTE;PRAIA GRANDE;;;2,66
46127;35046127;JULIO SECCO DE CARVALHO;SAO VICENTE;PRAIA GRANDE;;3,69;2,11
46139;35046139;THEODORA DE CAMARGO AYRES PROFESSORA;VOTORANTIM;PIEDADE;;5,05;3,75
46152;35046152;ANTONIO FACHADA PROF;FRANCA;FRANCA;;3,73;2,47
46164;35046164;OLGA CURY;SANTOS;SANTOS;;4,05;3,44
46176;35046176;NEWTON PIMENTA NEVES PROFESSOR;CAMPINAS OESTE;CAMPINAS;6,11;3,50;2,42
46188;35046188;MARIA APARECIDA FERREIRA PROFESSORA;ITAQUAQUECETUBA;POA;;;2,53
46197;35046197;CHOJIRO SEGAWA;SUZANO;SUZANO;;3,26;2,49
46218;35046218;JOSE BARBOSA DE ALMEIDA PROFESSOR;NORTE 1;SAO PAULO;5,33;3,69;
46224;35046224;PEDRO MOREIRA MATOS PROF;LESTE 2;SAO PAULO;4,49;3,59;2,15
46231;35046231;JOSE SILVEIRA DA MOTTA PROFESSOR;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;8,63;;
46243;35046243;FLAMINIO FAVERO PROFESSOR;NORTE 1;SAO PAULO;6,38;3,03;1,73
46255;35046255;CARLOS BORBA PROFESSOR;NORTE 1;SAO PAULO;5,88;;
46267;35046267;JOAO NOGUEIRA LOTUFO PROFESSOR;NORTE 1;SAO PAULO;7,11;;
46279;35046279;ANTONIO SYLVIO DA CUNHA BUENO;LESTE 4;SAO PAULO;;3,48;1,86
46280;35046280;MARIA APARECIDA MACHADO JULIANELLI;LESTE 1;SAO PAULO;5,47;;
46292;35046292;FRANCISCO PEREIRA DE SOUZA FILHO PROF;LESTE 2;SAO PAULO;;4,04;2,59
46309;35046309;TERCIO MORAES PEREIRA REV;LESTE 2;SAO PAULO;;;4,55
46310;35046310;JULIO DINIS;LESTE 1;SAO PAULO;5,51;3,18;
46334;35046334;LUIS GONZAGA TRAVASSOS DA ROSA;SUL 1;SAO PAULO;5,89;3,95;2,62
46346;35046346;ARNALDO LAURINDO PROFESSOR;SUL 2;SAO PAULO;4,64;3,36;2,12
46358;35046358;TIAGO ALBERIONE PADRE;SUL 1;SAO PAULO;;3,06;2,05
46361;35046361;ESTHER GARCIA PROFA EE;SUL 3;SAO PAULO;;2,96;2,08
46395;35046395;WALDOMIRO POMPEO PREFEITO;GUARULHOS NORTE;GUARULHOS;6,16;;
46401;35046401;REPUBLICA DOMINICANA;JACAREI;ARUJA;;4,21;3,14
46413;35046413;MAURICIO NAZAR PROFESSOR;GUARULHOS NORTE;GUARULHOS;;3,49;1,95
46425;35046425;HELIO POLESEL PROFESSOR;GUARULHOS NORTE;GUARULHOS;;3,36;2,49
46437;35046437;SALIME MUDEH PROFESSORA;GUARULHOS NORTE;GUARULHOS;;3,64;2,53
46449;35046449;JOSEPHINA NAJAR HERNANDEZ PROFESSORA;MOGI DAS CRUZES;MOGI DAS CRUZES;;3,34;
46450;35046450;OSWALDO DE OLIVEIRA LIMA;SUZANO;SUZANO;;3,27;2,12
46462;35046462;MARIE NADER CALFAT PROFESSORA;DIADEMA;DIADEMA;;3,30;2,77
46486;35046486;MARIO LEANDRO PROFESSOR;MAUA;RIBEIRAO PIRES;5,53;4,04;3,01
46498;35046498;BENEDITO PAES SOBRINHO VEREADOR;CARAGUATATUBA;CARAGUATATUBA;;;2,69
46504;35046504;SANTINHO CARNAVALE;MAUA;RIBEIRAO PIRES;6,80;3,78;1,88
46516;35046516;ISMAEL DA SILVA JUNIOR PROFESSOR;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;5,14;3,80
46528;35046528;CELESTINO CORREIA PINA PROFESSOR;CARAPICUIBA;CARAPICUIBA;;3,58;
46536;35046536;HELIO LUIZ DOBROCHINSKI PROF;ITAPECERICA DA SERRA;EMBU-GUACU;6,75;;
46541;35046541;PEDRO VILLAS BOAS DE SOUZA DOM;ITAPECERICA DA SERRA;EMBU-GUACU;6,62;;
46565;35046565;LAERT DE ALMEIDA SAO BERNARDO PROFESSOR;TABOAO DA SERRA;TABOAO DA SERRA;;3,55;3,28
46590;35046590;EROTIDES APARECIDA OLIVEIRA DA SILVA PROFESSORA;CARAPICUIBA;COTIA;;3,35;2,90
46607;35046607;JOAO NASCIF CHALUPP;ITAPEVI;ITAPEVI;;2,85;2,11
46619;35046619;ORLANDO GERIBOLA PROFESSOR;OSASCO;OSASCO;;3,26;2,32
46620;35046620;JOSE RIBEIRO DE SOUZA PROFESSOR;OSASCO;OSASCO;;3,14;2,20
46681;35046681;DULCE CESAR TAVARES PROFESSORA;CARAGUATATUBA;SAO SEBASTIAO;;;3,15
46700;35046700;SEBASTIANA COSTA BITTENCOURT PROFESSORA;CARAGUATATUBA;SAO SEBASTIAO;;;3,57
46747;35046747;MARIA ALICE ALVES PEREIRA;CARAGUATATUBA;UBATUBA;;3,88;2,59
46760;35046760;ZULMIRA CAMPOS PROFESSORA;SANTOS;SANTOS;;3,55;2,97
46772;35046772;LUIZ ABEL;SAO VICENTE;PERUIBE;;3,01;2,36
46802;35046802;EUNICE BUENO ROMEIRO PROFESSORA;PINDAMONHANGABA;PINDAMONHANGABA;;5,08;
46814;35046814;BENEDICTO MAURO DOS SANTOS PROF;JACAREI;JACAREI;;4,50;
46826;35046826;ADELIA CHUCRI NEME;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;6,32;;
46838;35046838;CESIDIO AMBROGI PROFESSOR;TAUBATE;TAUBATE;;;2,86
46848;35046848;ROSARIA JANUZZI PROFA;APIAI;APIAI;4,79;3,56;3,31
46899;35046899;ERNESTINA LOUREIRO MIRANDA PROFA;ITAPETININGA;ITAPETININGA;;3,34;2,02
46905;35046905;JUVENAL PAIVA PEREIRA PROF;ITAPETININGA;ITAPETININGA;;4,48;2,55
46917;35046917;MASSANORI KARAZAWA;ITAPETININGA;SAO MIGUEL ARCANJO;;3,76;3,32
46929;35046929;MARIA NAZARENA CORREA IRMA;ITU;SALTO;;3,35;3,20
46930;35046930;JOSEANO COSTA PINTO PROF;ITU;SALTO;;4,76;3,06
46991;35046991;LAILA GALEP SACKER PROFESSORA;SOROCABA;SOROCABA;6,03;;
47004;35047004;HYLDA PARDO DE OLIVEIRA PROFA;AMERICANA;AMERICANA;6,11;;
47016;35047016;ALCHESTE DE GODOY ANDIA PROFA;AMERICANA;SANTA BARBARA D'OESTE;;3,76;2,66
47041;35047041;DIONYSIA GERBI BEIRA;MOGI MIRIM;AMPARO;;3,97;2,41
47053;35047053;JULIA CALHAU RODRIGUES PROFESSORA;CAMPINAS LESTE;JAGUARIUNA;;;2,97
47065;35047065;NAIR DE ALMEIDA PROFA;MOGI MIRIM;SERRA NEGRA;8,10;;
47077;35047077;ARACY BUENO CONTI PROFESSORA;BRAGANCA PAULISTA;ATIBAIA;;3,53;2,36
47089;35047089;IZOLINA PATROCINIO DE LIMA PROFESSORA;BRAGANCA PAULISTA;ATIBAIA;;3,33;1,55
47120;35047120;CORIOLANO MONTEIRO PROFESSOR;CAMPINAS LESTE;CAMPINAS;;3,06;2,24
47144;35047144;JOSE CARLOS DE ATALIBA NOGUEIRA PROFESSOR;CAMPINAS OESTE;CAMPINAS;5,69;;
47156;35047156;EDUARDO BARNABE DEPUTADO;CAMPINAS OESTE;CAMPINAS;6,23;3,20;2,14
47168;35047168;VALENTINA SILVA DE OLIVEIRA FIGUEIREDO DONA;CAMPINAS OESTE;CAMPINAS;6,19;;
47173;35047173;ANTONIO PIRES BARBOSA DOUTOR;CAMPINAS OESTE;CAMPINAS;5,77;;
47181;35047181;WILSON BRANDAO TOFFANO PROFESSOR;CAMPINAS LESTE;CAMPINAS;7,23;;
47193;35047193;ROQUE DE MAGALHAES BARROS PROFESSOR;CAMPINAS LESTE;CAMPINAS;8,43;;
47200;35047200;ELVIRA DE PARDO MEO MURARO;CAMPINAS OESTE;CAMPINAS;5,56;3,98;2,74
47259;35047259;ARMANDO DIAS;JUNDIAI;VARZEA PAULISTA;;2,92;2,25
47260;35047260;MAXIMILIANO BARUTO DOUTOR;PIRASSUNUNGA;ARARAS;;3,46;2,87
47272;35047272;CELIO RODRIGUES ALVES;LIMEIRA;COSMOPOLIS;;3,33;3,29
47284;35047284;JOAO OMETTO;LIMEIRA;IRACEMAPOLIS;;5,06;4,15
47296;35047296;ARY LEITE PEREIRA PROFESSOR;LIMEIRA;LIMEIRA;;4,16;2,69
47302;35047302;JOSE FERRAZ SAMPAIO PENTEADO PROFESSOR;LIMEIRA;LIMEIRA;;4,01;
47314;35047314;OCTAVIO PIMENTA REIS;LIMEIRA;LIMEIRA;7,44;4,77;
47348;35047348;ALMERINDA RODRIGUES PROFA;MOGI MIRIM;MOGI GUACU;;3,74;3,26
47375;35047375;HELIO PENTEADO DE CASTRO PROFESSOR;PIRACICABA;PIRACICABA;;3,99;2,90
47387;35047387;LUIZ GONZAGA DE CAMPOS TOLEDO DOUTOR;PIRACICABA;PIRACICABA;;4,43;3,13
47405;35047405;LYSANIAS DE OLIVEIRA CAMPOS PROF;ARARAQUARA;ARARAQUARA;;4,40;3,59
47454;35047454;HELIO PALERMO PROF;FRANCA;FRANCA;;3,52;2,84
47466;35047466;DJANIRA VELHO PROFESSORA;RIBEIRAO PRETO;RIBEIRAO PRETO;;4,86;3,80
47491;35047491;IRACEMA DE OLIVEIRA CARLOS PROFA;TAQUARITINGA;IBITINGA;;4,40;3,83
47533;35047533;JOAO CHAMMAS COMENDADOR;JAU;PEDERNEIRAS;;3,67;
47557;35047557;OCTACILIO DE OLIVEIRA PADRE;LINS;LINS;5,45;;
47570;35047570;FERNANDO BARBOSA LIMA;FERNANDOPOLIS;FERNANDOPOLIS;7,75;4,02;3,89
47594;35047594;TUFI MADI;JOSE BONIFACIO;MIRASSOL;;4,41;3,32
47612;35047612;SILVESTRE AUGUSTO DO NASCIMENTO;ARACATUBA;ARACATUBA;;3,98;3,02
47673;35047673;JOEL ANTONIO DE LIMA GENESIO PROFESSOR;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;;5,02;
47703;35047703;MAURICIO MILANI;MARILIA;ECHAPORA;;3,04;2,13
47715;35047715;CLODONIL CARDOSO;MIRACATU;IGUAPE;;3,11;3,02
47727;35047727;SEBASTIANA MUNIZ PAIVA;MIRACATU;IGUAPE;;3,50;3,75
47776;35047776;ADOLPHO ROSSIN MAJOR;CAMPINAS OESTE;CAMPINAS;5,81;;
47788;35047788;ANTONIO DE PADUA PRADO PROFESSOR;CAPIVARI;INDAIATUBA;;3,83;3,22
47797;35047797;JOSE PEDRO DE MORAES;PIRASSUNUNGA;LEME;;6,49;4,25
47806;35047806;RAQUEL SAES MELHADO DA SILVA PROFESSORA;SUMARE;HORTOLANDIA;;3,76;2,05
47818;35047818;ARY DE OLIVEIRA GARCIA PROFESSOR;SANTOS;CUBATAO;;;3,39
47824;35047824;AURELINA FERREIRA PROFESSORA;CARAGUATATUBA;UBATUBA;;3,61;2,13
47843;35047843;SYLVIA RIBEIRO DE CARVALHO PROFA;MARILIA;MARILIA;;3,81;2,44
47855;35047855;MARIA CECILIA FERRAZ DE FREITAS PROFA;MARILIA;MARILIA;;4,02;2,63
47909;35047909;ODONE BELLINE PROF;ARARAQUARA;MATAO;;3,33;2,47
47934;35047934;MOABE CURY;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;;2,88;2,01
47946;35047946;HENRIQUETA COSTA PORTO PROFESSORA;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;7,55;;
47958;35047958;AYR PICANCO BARBOSA DE ALMEIDA PROFESSORA;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;6,67;4,75;3,55
47961;35047961;IRACEMA RIBEIRO DE FREITAS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;7,82;;
48008;35048008;PEDRO PAULO GONCALVES LOPES PROFESSOR;SAO VICENTE;PRAIA GRANDE;;3,22;2,23
48012;35048012;DARCY SILVEIRA VAZ PROFESSOR;BARRETOS;COLINA;;;2,23
48021;35048021;PROVINCIA DE NAGASAKI;NORTE 2;SAO PAULO;5,48;;
48033;35048033;MARIA DE LOURDES ALMEIDA SINISGALLI PROFA;SUL 3;SAO PAULO;;2,91;2,11
48069;35048069;MARIA APPARECIDA RANSANI MAGALHAES PROFESSORA;GUARULHOS NORTE;GUARULHOS;4,77;;
48082;35048082;JOSE VEIGA PROF;JACAREI;GUARAREMA;;3,13;2,20
48100;35048100;TITO LIMA;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;4,01;
48112;35048112;DAGOBERTO SALLES FILHO DEPUTADO;CARAPICUIBA;COTIA;;3,85;
48124;35048124;REPUBLICA DO PERU;CARAPICUIBA;COTIA;;2,72;2,21
48136;35048136;KENKITI SIMOMOTO;CARAPICUIBA;COTIA;;2,85;2,13
48148;35048148;ELIAS ALVES DA COSTA BACHAREL;SAO ROQUE;VARGEM GRANDE PAULISTA;;3,87;3,01
