ANO_LETIVO;NM_DIRETORIA;NM_MUNICIPIO;CD_REDE_ENSINO;CD_ESCOLA;NM_COMPLETO_ESCOLA;CD_TP_IDENTIFICADOR;APR_1;REP_1;ABA_1;APR_2;REP_2;ABA_2;APR_3;REP_3;ABA_3
2021;LESTE 4;SAO PAULO;1;2690;JOAO RAMACCIOTTI PROF;8;0;0;0;99,07;0,93;0;93,95;6,05;0
2021;LESTE 4;SAO PAULO;1;3098;ASCANIO DE AZEVEDO CASTILHO PROF;8;99,3;0,7;0;0;0;0;0;0;0
2021;LESTE 4;SAO PAULO;1;3104;CIDADE DE HIROSHIMA;8;0;0;0;89,38;10,63;-0,01;84,01;15,81;0,18
2021;LESTE 4;SAO PAULO;1;3136;LINA DA COSTA COUTO PROFA;8;100;0;0;0;0;0;0;0;0
2021;LESTE 4;SAO PAULO;1;3153;LUZIA DE QUEIROZ E OLIVEIRA PROFA;8;0;0;0;100;0;0;100;0;0
2021;LESTE 4;SAO PAULO;1;3165;JANDYRA VIEIRA CUNHA BARRA PROFA;8;100;0;0;0;0;0;0;0;0
2021;LESTE 4;SAO PAULO;1;3189;ALFREDO MACHADO PEDROSA PROF;8;99,89;0;0,11;0;0;0;0;0;0
2021;LESTE 4;SAO PAULO;1;3232;ADELINO JOSE DA SILVA D AZEVEDO PROF;8;0;0;0;97,31;2,69;0;96,59;3,41;0
2021;LESTE 4;SAO PAULO;1;3273;SAO JOAO EVANGELISTA;8;99,1;0,9;0;99,26;0,74;0;98,53;1,47;0
2021;LESTE 4;SAO PAULO;1;3300;ALFREDO ASHCAR PROF;8;96,94;0,71;2,35;0;0;0;0;0;0
2021;LESTE 4;SAO PAULO;1;3335;WALTER BELIAN;8;100;0;0;0;0;0;0;0;0
2021;LESTE 4;SAO PAULO;1;36559;AUGUSTO BAILLOT PROF;8;100;0;0;0;0;0;0;0;0
2021;LESTE 4;SAO PAULO;1;37813;DIDIO DA SILVEIRA BALDY PROF;8;99,62;0;0,38;0;0;0;0;0;0
2021;LESTE 4;SAO PAULO;1;39093;JULIETA TERLIZZI BINDO PROFA;8;99,67;0,33;0;0;0;0;0;0;0
2021;LESTE 4;SAO PAULO;1;39248;QUINTILIANO JOSE SITRANGULO PROF;8;98,06;1,69;0,25;97,83;2,17;0;95;4,29;0,71
2021;LESTE 4;SAO PAULO;1;39263;CHIBATA MIYAKOSHI;8;0;0;0;100;0;0;100;0;0
2021;LESTE 4;SAO PAULO;1;39354;VICTORIO AMERICO FONTANA PROF;8;100;0;0;0;0;0;0;0;0
2021;LESTE 4;SAO PAULO;1;41671;AMADOR ARRUDA MENDES PROF;8;100;0;0;0;0;0;0;0;0
2021;LESTE 4;SAO PAULO;1;41701;MARIA LOURDES ROSARIO NEGREIROS PROFA;8;99,21;0,67;0,12;0;0;0;0;0;0
2021;LESTE 4;SAO PAULO;1;41713;JOSE DE OLIVEIRA ORLANDI;8;0;0;0;99,21;0,79;0;94,12;5,88;0
2021;LESTE 4;SAO PAULO;1;41725;MARIA FERRAZ DE CAMPOS PROFA;8;100;0;0;99,56;0,44;0;99,38;0,63;-0,01
2021;LESTE 4;SAO PAULO;1;43722;OSWALDO ARANHA BANDEIRA DE MELLO PROF;8;99,01;0,99;0;0;0;0;0;0;0
2021;LESTE 4;SAO PAULO;1;43928;JORGE DUPRAT FIGUEIREDO;8;0;0;0;98,11;1,89;0;91,11;8,89;0
2021;LESTE 4;SAO PAULO;1;44283;OCTACILIO DE CARVALHO LOPES PROF;8;0;0;0;100;0;0;100;0;0
2021;LESTE 4;SAO PAULO;1;44295;ORESTES ROSOLIA PROF;8;0;0;0;100;0;0;99,89;0,11;0
2021;LESTE 4;SAO PAULO;1;46279;ANTONIO SYLVIO DA CUNHA BUENO;8;0;0;0;98,83;1,17;0;99,42;0,58;0
2021;LESTE 4;SAO PAULO;1;48628;EMIR MACEDO NOGUEIRA JORNALISTA PROF;8;100;0;0;0;0;0;0;0;0
2021;LESTE 4;SAO PAULO;1;48636;ROMEU MONTORO;8;0;0;0;100;0;0;98,91;1,09;0
2021;LESTE 4;SAO PAULO;1;48641;PAULO LAURO DR;8;0;0;0;99,24;0,76;0;91,94;8,06;0
2021;LESTE 4;SAO PAULO;1;268288;FAZENDA DA JUTA VI;8;99,7;0;0,3;0;0;0;0;0;0
2021;LESTE 4;SAO PAULO;1;295985;CENTRO ATEND SOCIO-EDUC AO ADOLESCENTE - ITAQUERA-CI;34;100;0;0;100;0;0;100;0;0
2021;LESTE 4;SAO PAULO;1;901702;MIGUEL SANSIGOLO PROF;8;0;0;0;100;0;0;98,67;0;1,33
2021;LESTE 4;SAO PAULO;1;901714;CAMILO MARIA CAVALHEIRO DOM;8;0;0;0;98,04;1,47;0,49;92,07;5,38;2,55
2021;LESTE 4;SAO PAULO;1;902226;SHIRO KYONO DEPUTADO;8;100;0;0;100;0;0;100;0;0
2021;LESTE 4;SAO PAULO;1;902238;MARIA JOSE BARONE FERNANDES PROFA;8;98,92;0,54;0,54;0;0;0;0;0;0
2021;LESTE 4;SAO PAULO;1;902639;JOAO CAMARGO PROF;8;100;0;0;99,16;0,84;0;94,65;5,35;0
2021;LESTE 4;SAO PAULO;1;902792;JULIETA FARAO PROFA;8;99,31;0;0,69;100;0;0;100;0;0
2021;LESTE 4;SAO PAULO;1;902809;ARTHUR CHAGAS JUNIOR PROF;8;98,55;1,45;0;97,2;2,8;0;93,51;6,49;0
2021;LESTE 4;SAO PAULO;1;902810;JOZINEIDE PEREIRA GAUDINO;8;97,82;2,18;0;93,07;6,93;0;83,09;16,91;0
2021;LESTE 4;SAO PAULO;1;906190;FRANCISCO MIGNONE;8;100;0;0;100;0;0;0;0;0
2021;LESTE 4;SAO PAULO;1;907112;SERGIO DA SILVA NOBREZA PROF;8;0;0;0;100;0;0;100;0;0
2021;LESTE 4;SAO PAULO;1;908939;LIBERATO GROSSI PROF;8;100;0;0;100;0;0;0;0;0
2021;LESTE 4;SAO PAULO;1;908997;MENOTTI DEL PICCHIA POETA;8;99,78;0,22;0;0;0;0;0;0;0
2021;LESTE 4;SAO PAULO;1;909002;ANTENOR SANTOS DE OLIVEIRA PROF;8;99,14;0;0,86;0;0;0;0;0;0
2021;LESTE 4;SAO PAULO;1;909014;PARQUE SAVOY CITY II;8;100;0;0;0;0;0;0;0;0
2021;LESTE 4;SAO PAULO;1;909026;A HEBRAICA;8;98;2;0;0;0;0;0;0;0
2021;LESTE 4;SAO PAULO;1;909051;LOURENCO ZANELATTI;8;100;0;0;98,13;1,87;0;96,45;3,55;0
2021;LESTE 4;SAO PAULO;1;909063;FRANCISCO GLYCERIO DE FREITAS DR;8;100;0;0;0;0;0;0;0;0
2021;LESTE 4;SAO PAULO;1;909075;WILFREDO PINHEIRO PROF;8;96,85;0;3,15;100;0;0;98,78;0;1,22
2021;LESTE 4;SAO PAULO;1;909087;KIMAKO KAMADA KINOSHITA PROFA;8;99,53;0,47;0;0;0;0;0;0;0
2021;LESTE 4;SAO PAULO;1;909099;JOAO SARMENTO PIMENTEL;8;0;0;0;0;0;0;89,49;10,51;0
2021;LESTE 4;SAO PAULO;1;909105;VALDIR FERNANDES PINTO PROF;8;0;0;0;100;0;0;100;0;0
2021;LESTE 4;SAO PAULO;1;909130;INAH JACY DE CASTRO AGUIAR;8;0;0;0;99,8;0,2;0;98,08;1,92;0
2021;LESTE 4;SAO PAULO;1;914678;OCTAVIO MARCONDES FERRAZ ENGENHEIRO;8;99,76;0,24;0;0;0;0;0;0;0
2021;LESTE 4;SAO PAULO;1;914812;MANOEL DE MELO MISSIONARIO;8;99,84;0,16;0;0;0;0;0;0;0
2021;LESTE 4;SAO PAULO;1;922894;SAPOPEMBA;8;0;0;0;99,74;0,26;0;99,05;0,87;0,08
2021;LESTE 4;SAO PAULO;1;924209;IVO BANDONI PROF;8;100;0;0;0;0;0;0;0;0
2021;LESTE 4;SAO PAULO;1;924490;JOAQUIN SUAREZ;8;0;0;0;100;0;0;100;0;0
2021;LESTE 4;SAO PAULO;1;924647;REPUBLICA DA NICARAGUA;8;0;0;0;90,62;9,38;0;84,9;15,1;0
2021;LESTE 2;SAO PAULO;1;2859;MARIO KOZEL FILHO;8;99,53;0,47;0;100;0;0;100;0;0
2021;LESTE 2;SAO PAULO;1;2860;ESTELA BORGES MORATO;8;97,57;2,43;0;0;0;0;88,32;11,68;0
2021;LESTE 2;SAO PAULO;1;2902;CARLOS GOMES;8;0;0;0;100;0;0;99;1;0
2021;LESTE 2;SAO PAULO;1;2914;DOM PEDRO I;8;0;0;0;0;0;0;100;0;0
2021;LESTE 2;SAO PAULO;1;2926;ARMANDO GOMES DE ARAUJO PROF;8;0;0;0;99,21;0,79;0;98,04;1,96;0
2021;LESTE 2;SAO PAULO;1;2938;ALBERTO SCHWEITZER;8;99,76;0;0,24;0;0;0;0;0;0
2021;LESTE 2;SAO PAULO;1;2948;PLINIO CAIADO DE CASTRO DR;8;98,54;1,35;0,11;0;0;0;0;0;0
2021;LESTE 2;SAO PAULO;1;2951;MANOEL DE NOBREGA DEPUTADO;8;0;0;0;99,6;0,4;0;0;0;0
2021;LESTE 2;SAO PAULO;1;2963;JOSE BONIFACIO ANDRADA E SILVA JARDIM PROF;8;0;0;0;100;0;0;100;0;0
2021;LESTE 2;SAO PAULO;1;2999;SHINQUICHI AGARI;8;100;0;0;100;0;0;100;0;0
2021;LESTE 2;SAO PAULO;1;3001;DARIO DE QUEIROZ PROF;8;0;0;0;100;0;0;100;0;0
2021;LESTE 2;SAO PAULO;1;3013;DIOGO DE FARIA DR;8;99,25;0,75;0;0;0;0;0;0;0
2021;LESTE 2;SAO PAULO;1;3037;ATAULPHO ALVES;8;0;0;0;98,9;0,55;0,55;83,28;16,72;0
2021;LESTE 2;SAO PAULO;1;3049;ANTONIO DE PADUA VIEIRA;8;100;0;0;0;0;0;0;0;0
2021;LESTE 2;SAO PAULO;1;3050;ELIZA RAQUEL MACEDO DE SOUZA PROFA;8;0;0;0;99,79;0;0,21;99,38;0;0,62
2021;LESTE 2;SAO PAULO;1;3281;BALBINA NETTO VELLOSO PROFA;8;99,45;0;0,55;0;0;0;0;0;0
2021;LESTE 2;SAO PAULO;1;5929;PARQUE JARDIM HELENA;8;0;0;0;97,71;1,38;0,91;0;0;0
2021;LESTE 2;SAO PAULO;1;36560;CESAR DACORSO FILHO PROF;8;96,66;2,11;1,23;0;0;0;0;0;0
2021;LESTE 2;SAO PAULO;1;36785;PEDRO VIRIATO PARIGOT DE SOUZA ENGENHEIRO;8;0;0;0;100;0;0;0;0;0
2021;LESTE 2;SAO PAULO;1;36791;FORÇA AEREA BRASILEIRA;8;99,55;0;0,45;0;0;0;0;0;0
2021;LESTE 2;SAO PAULO;1;37023;HECKEL TAVARES;8;0;0;0;99,8;0;0,2;100;0;0
2021;LESTE 2;SAO PAULO;1;37035;ASTROGILDO ARRUDA PROF;8;0;0;0;0;0;0;100;0;0
2021;LESTE 2;SAO PAULO;1;37072;JOAQUIM EUGENIO LIMA NETO;8;99,84;0,16;0;100;0;0;99,6;0,4;0
2021;LESTE 2;SAO PAULO;1;37096;COSME DE FARIA MAJOR;8;0;0;0;99,68;0,32;0;98,88;1,12;0
2021;LESTE 2;SAO PAULO;1;37357;HENRIQUE SMITH BAYMA DR;8;95,96;4,04;0;97,01;2,99;0;94,2;5,8;0
2021;LESTE 2;SAO PAULO;1;38118;ALCEU GUERNER GONZALEZ PROF;8;98,37;1,63;0;0;0;0;0;0;0
2021;LESTE 2;SAO PAULO;1;39123;CHARLES DE GAULLE;8;0;0;0;98,88;0,8;0,32;97,65;0,43;1,92
2021;LESTE 2;SAO PAULO;1;39135;DULCE LEITE DA SILVA PROFA;8;100;0;0;0;0;0;0;0;0
2021;LESTE 2;SAO PAULO;1;40332;ARLINDO PINTO DA SILVA PROF;8;99,23;0,77;0;100;0;0;100;0;0
2021;LESTE 2;SAO PAULO;1;43734;MATTATHIAS GOMES DOS SANTOS REV;8;100;0;0;100;0;0;100;0;0
2021;LESTE 2;SAO PAULO;1;44301;ADOLPHO PLUSKAT PROF;8;100;0;0;0;0;0;0;0;0
2021;LESTE 2;SAO PAULO;1;44313;JOAO PRADO MARGARIDO PROF;8;0;0;0;100;0;0;100;0;0
2021;LESTE 2;SAO PAULO;1;44349;WILSON ROBERTO SIMONINI PROF;8;0;0;0;0;0;0;100;0;0
2021;LESTE 2;SAO PAULO;1;46224;PEDRO MOREIRA MATOS PROF;8;100;0;0;100;0;0;95,41;4,59;0
2021;LESTE 2;SAO PAULO;1;46292;FRANCISCO PEREIRA DE SOUZA FILHO PROF;8;0;0;0;100;0;0;100;0;0
2021;LESTE 2;SAO PAULO;1;46309;TERCIO MORAES PEREIRA REV;8;0;0;0;0;0;0;100;0;0
2021;LESTE 2;SAO PAULO;1;48690;JOSE RIGHETTO SOBRINHO PROF;8;99,56;0;0,44;99,68;0;0,32;0;0;0
2021;LESTE 2;SAO PAULO;1;79881;SANDRA RODRIGUES DE OLIVEIRA;8;99,81;0;0,19;0;0;0;0;0;0
2021;LESTE 2;SAO PAULO;1;283885;HELIO HELENE;8;98,4;0;1,6;0;0;0;0;0;0
2021;LESTE 2;SAO PAULO;1;283903;PAULO KOBAYASHI ;8;0;0;0;95,56;4,23;0,21;92,41;7,59;0
2021;LESTE 2;SAO PAULO;1;284300;LUIS AMBRA DESEMBARGADOR;8;0;0;0;99,01;0;0,99;99,42;0,19;0,39
2021;LESTE 2;SAO PAULO;1;434292;CRISTINA DE CASTRO PAES PROFESSORA;8;100;0;0;0;0;0;0;0;0
2021;LESTE 2;SAO PAULO;1;444121;MARILIA SANTOS CARVALHO DE POLILLO PROFESSORA;8;99,79;0,21;0;0;0;0;0;0;0
2021;LESTE 2;SAO PAULO;1;444133;BERNARDO O'HIGGINS DOM;8;100;0;0;0;0;0;0;0;0
2021;LESTE 2;SAO PAULO;1;483631;SALVADOR ROMANO;8;99,87;0;0,13;0;0;0;0;0;0
2021;LESTE 2;SAO PAULO;1;483643;CÂNDIDA RITA DA SILVA PAULO;8;0;0;0;99,15;0,73;0,12;0;0;0
2021;LESTE 2;SAO PAULO;1;900060;EUNICE MARQUES MOURA BASTOS PROFA;8;100;0;0;99,31;0,69;0;97,97;2,03;0
2021;LESTE 2;SAO PAULO;1;901726;JOSE BUSTAMANTE DEPUTADO;8;0;0;0;85,13;14,87;0;75,85;24,15;0
2021;LESTE 2;SAO PAULO;1;902597;NEYDY DE CAMPOS MELGES PROF;8;100;0;0;100;0;0;100;0;0
2021;LESTE 2;SAO PAULO;1;902603;DARIO MONTEIRO DE BRITO PROF;8;100;0;0;0;0;0;0;0;0
2021;LESTE 2;SAO PAULO;1;902834;MARCELO TULMAN NETO;8;0;0;0;100;0;0;100;0;0
2021;LESTE 2;SAO PAULO;1;902858;JOAO BATISTA VILANOVA ARTIGAS PROF;8;0;0;0;100;0;0;0;0;0
2021;LESTE 2;SAO PAULO;1;902861;FRANCISCO PARENTE;8;100;0;0;96,15;3,85;0;91,36;8,64;0
2021;LESTE 2;SAO PAULO;1;902871;PEDRO BRASIL BANDECCHI PROF;8;97,38;2,62;0;98,55;1,45;0;0;0;0
2021;LESTE 2;SAO PAULO;1;904636;LAURO CELIDONIO GOMES DOS REIS DR;8;100;0;0;0;0;0;0;0;0
2021;LESTE 2;SAO PAULO;1;904648;LAURINDA RODRIGUES PEREIRA LEITE PROFA;8;95,38;3,85;0,77;0;0;0;0;0;0
2021;LESTE 2;SAO PAULO;1;906165;CLOVIS RENE CALABREZ PROF;8;98,95;0;1,05;99,82;0;0,18;100;0;0
2021;LESTE 2;SAO PAULO;1;907157;CAETANO ZAMITTI MAMMANA PROF;8;0;0;0;100;0;0;100;0;0
2021;LESTE 2;SAO PAULO;1;909154;MARIA LUCIA AMBROZIO PROFA;8;0;0;0;97,26;2,74;0;0;0;0
2021;LESTE 2;SAO PAULO;1;909178;ROSARITA TORKOMIAN PROFA;8;100;0;0;0;0;0;0;0;0
2021;LESTE 2;SAO PAULO;1;909191;AURELIO BUARQUE DE HOLANDA FERREIRA PROF;8;0;0;0;97,86;2,14;0;96,98;3,02;0
2021;LESTE 2;SAO PAULO;1;910259;MARIA VERA LOMBARDI SIQUEIRA PROFA;8;0;0;0;100;0;0;99,27;0,73;0
2021;LESTE 2;SAO PAULO;1;910260;JOSE BORGES ANDRADE;8;99,68;0,16;0,16;0;0;0;0;0;0
2021;LESTE 2;SAO PAULO;1;910272;MARIA REGINA MACHADO DE CASTRO GUIMARAES PROFA;8;0;0;0;99,47;0,53;0;98,44;1,56;0
2021;LESTE 2;SAO PAULO;1;910284;SERGIO PAULO MUNIZ PIMENTA CAPITAO;8;0;0;0;93,74;6,26;0;80,25;19,75;0
2021;LESTE 2;SAO PAULO;1;910776;FERNANDES SOARES PROF;8;93,3;0;6,7;0;0;0;62,1;16,13;21,77
2021;LESTE 2;SAO PAULO;1;914691;LIVIO XAVIER;8;0;0;0;100;0;0;100;0;0
2021;LESTE 2;SAO PAULO;1;914708;ARACI ZEBRAL TEIXEIRA;8;0;0;0;100;0;0;100;0;0
2021;LESTE 2;SAO PAULO;1;915695;RENATO DIAS DE ARAUJO PROF;8;97,86;2,14;0;0;0;0;0;0;0
2021;LESTE 2;SAO PAULO;1;915701;BRENO DI GRADO PROF;8;99,92;0,08;0;0;0;0;0;0;0
2021;LESTE 2;SAO PAULO;1;916500;HUGO TAKAHASHI ENG;8;99,71;0,29;0;0;0;0;0;0;0
2021;LESTE 2;SAO PAULO;1;916511;RUBEM BRAGA CRONISTA;8;100;0;0;0;0;0;0;0;0
2021;LESTE 2;SAO PAULO;1;916523;EDER BERNARDES DOS SANTOS SOLDADO PM;8;0;0;0;92,31;0,35;7,34;80,7;0,19;19,11
2021;LESTE 2;SAO PAULO;1;916535;ROGER JULES DE CARVALHO MANGE;8;99,49;0,51;0;0;0;0;0;0;0
2021;LESTE 2;SAO PAULO;1;916754;PEDRO GERALDO COSTA DEPUTADO;8;100;0;0;100;0;0;100;0;0
2021;LESTE 2;SAO PAULO;1;917382;PAULINA MADRE;8;0;0;0;99,79;0,21;0;96,83;3,17;0
2021;LESTE 2;SAO PAULO;1;921312;ÁLVARO SIMÕES;8;0;0;0;98,32;1,68;0;99,01;0,99;0
2021;LESTE 2;SAO PAULO;1;923285;NANCY DE OLIVEIRA FIDALGO PROFA;8;100;0;0;99,38;0,62;0;99,14;0,86;0
2021;LESTE 2;SAO PAULO;1;923515;MIGUEL HIDALGO;8;99,34;0,08;0,58;0;0;0;0;0;0
2021;LESTE 2;SAO PAULO;1;923527;LUCIANE DO ESPIRITO SANTO PROFA;8;0;0;0;0;0;0;100;0;0
2021;LESTE 2;SAO PAULO;1;923539;AMADOR DOS SANTOS FERNANDES PROF;8;0;0;0;99,69;0;0,31;0;0;0
2021;LESTE 2;SAO PAULO;1;923540;GIORGIO GAGLIANI CAPUTO PADRE;8;100;0;0;0;0;0;0;0;0
2021;LESTE 2;SAO PAULO;1;923588;MARIA DE LOURDES VIEIRA;8;0;0;0;99,52;0,24;0,24;100;0;0
2021;LESTE 2;SAO PAULO;1;923597;WILSON RACHID;8;0;0;0;0;0;0;99,64;0;0,36
2021;LESTE 2;SAO PAULO;1;923795;CELIA RIBEIRO LANDIM PROFA;8;0;0;0;0;0;0;100;0;0
2021;LESTE 2;SAO PAULO;1;923990;REPUBLICA DO SURINAME;8;0;0;0;98,82;1,18;0;92,75;7,25;0
2021;LESTE 2;SAO PAULO;1;924003;CLEISE MARISA SIQUEIRA PROFA;8;0;0;0;100;0;0;92,76;7,24;0
2021;LESTE 2;SAO PAULO;1;924520;THOMAZ RODRIGUES ALCKMIN;8;100;0;0;0;0;0;0;0;0
2021;LESTE 2;SAO PAULO;1;924829;JOAO DORIA DEPUTADO;8;0;0;0;99,1;0,9;0;0;0;0
2021;LESTE 2;SAO PAULO;1;925196;UMBERTO LUIZ D URSO DR;8;0;0;0;99,7;0;0,3;99,61;0;0,39
2021;LESTE 2;SAO PAULO;1;925202;JOSÉ CELESTINO BOURROUL;8;99,48;0;0,52;0;0;0;0;0;0
2021;LESTE 2;SAO PAULO;1;925385;ANTONIO JOSE DE SUCRE;8;100;0;0;0;0;0;0;0;0
2021;LESTE 2;SAO PAULO;1;925391;REPUBLICA DA GUATEMALA;8;0;0;0;94,31;5,25;0,44;91,61;8,39;0
2021;LESTE 3;SAO PAULO;1;3128;DECIO FERRAZ ALVIM PROFESSOR DOUTOR;8;96,28;0;3,72;95,89;4,11;0;78,59;21,2;0,21
2021;LESTE 3;SAO PAULO;1;3141;LUIZ ROSANOVA PROFESSOR;8;0;0;0;95,92;1,68;2,4;91,6;8,02;0,38
2021;LESTE 3;SAO PAULO;1;3177;ALCIDES BOSCOLO PROFESSOR;8;99,11;0;0,89;0;0;0;0;0;0
2021;LESTE 3;SAO PAULO;1;3244;ADHEMAR ANTONIO PRADO PROFESSOR;8;0;0;0;98,14;0,46;1,4;85,96;1,71;12,33
2021;LESTE 3;SAO PAULO;1;3256;PEDRO TAQUES;8;0;0;0;100;0;0;95,78;0,77;3,45
2021;LESTE 3;SAO PAULO;1;3268;SEBASTIAO FARIA ZIMBRES PROFESSOR;8;0;0;0;100;0;0;100;0;0
2021;LESTE 3;SAO PAULO;1;3311;ANDRE NUNES JUNIOR;8;99,84;0;0,16;0;0;0;0;0;0
2021;LESTE 3;SAO PAULO;1;3323;RITA PINTO DE ARAUJO PROFESSORA;8;99,36;0;0,64;0;0;0;0;0;0
2021;LESTE 3;SAO PAULO;1;36812;PAULO SARASATE GOVERNADOR;8;0;0;0;92,31;2,96;4,73;82,28;0,33;17,39
2021;LESTE 3;SAO PAULO;1;36961;MOZART TAVARES DE LIMA PROFESSOR;8;96,17;0;3,83;93,95;2,62;3,43;88,58;0,47;10,95
2021;LESTE 3;SAO PAULO;1;37047;ANISIO TEIXEIRA PROFESSOR;8;99,58;0;0,42;0;0;0;0;0;0
2021;LESTE 3;SAO PAULO;1;37059;HUMBERTO DANTAS;8;99,84;0;0,16;0;0;0;0;0;0
2021;LESTE 3;SAO PAULO;1;37060;ROCCA DORDALL;8;98,63;0;1,37;96,99;0;3,01;90,54;0;9,46
2021;LESTE 3;SAO PAULO;1;37084;ERNESTINA DEL BUONO TRAMA PROFESSORA;8;0;0;0;95,82;0;4,18;92,1;0,23;7,67
2021;LESTE 3;SAO PAULO;1;39251;CARLOS HENRIQUE LIBERALLI PROFESSOR;8;99,83;0,17;0;100;0;0;100;0;0
2021;LESTE 3;SAO PAULO;1;40472;ORLANDO SILVA;8;99,12;0;0,88;0;0;0;0;0;0
2021;LESTE 3;SAO PAULO;1;43746;FRANCISCO DE ASSIS PIRES CORREA PROFESSOR;8;0;0;0;93,44;0,86;5,7;91,65;0,16;8,19
2021;LESTE 3;SAO PAULO;1;44325;SALIM FARAH MALUF PROFESSOR;8;96,19;2,72;1,09;90,82;9,18;0;80,11;19,89;0
2021;LESTE 3;SAO PAULO;1;44337;FADLO HAIDAR;8;0;0;0;98,99;0,61;0,4;97,95;1,51;0,54
2021;LESTE 3;SAO PAULO;1;48653;MOACYR AMARAL DOS SANTOS;8;0;0;0;98,73;0;1,27;98,85;0;1,15
2021;LESTE 3;SAO PAULO;1;48665;JOAQUIM SILVERIO GOMES DOS REIS PROFESSOR;8;99,77;0;0,23;99,64;0,18;0,18;0;0;0
2021;LESTE 3;SAO PAULO;1;48677;INDIANA ZUYCHER SIMOES DE JESUS PROFESSORA;8;98,81;0,48;0,71;0;0;0;0;0;0
2021;LESTE 3;SAO PAULO;1;48707;FREDERICO MARIANO;8;99,53;0;0,47;0;0;0;0;0;0
2021;LESTE 3;SAO PAULO;1;267971;JARDIM DOM ANGELICO;8;94,55;5,03;0,42;0;0;0;0;0;0
2021;LESTE 3;SAO PAULO;1;267983;RECANTO VERDE SOL;8;99,33;0;0,67;98,78;1,22;0;98,62;1,18;0,2
2021;LESTE 3;SAO PAULO;1;268276;ROQUE THEOPHILO;8;97,58;0,74;1,68;0;0;0;0;0;0
2021;LESTE 3;SAO PAULO;1;284324;BELIZE;8;99,8;0,2;0;97,76;0,32;1,92;98,74;0;1,26
2021;LESTE 3;SAO PAULO;1;352573;ANTONIO CARLOS BRASILEIRO DE ALMEIDA JOBIM TOM JOBIM;8;97,84;0,76;1,4;0;0;0;0;0;0
2021;LESTE 3;SAO PAULO;1;412173;JUAN CARLOS ONETTI ESCRITOR;8;0;0;0;96,39;1,51;2,1;97,93;0;2,07
2021;LESTE 3;SAO PAULO;1;433482;JARDIM PEDRA BRANCA;8;94,88;0,98;4,14;91,12;2,3;6,58;85,71;3,85;10,44
2021;LESTE 3;SAO PAULO;1;438112;SITIO CONCEICAO;8;0;0;0;94,05;4,52;1,43;93,37;3,92;2,71
2021;LESTE 3;SAO PAULO;1;447663;JARDIM SANTO ANDRE III;8;0;0;0;94,02;0;5,98;88,5;0;11,5
2021;LESTE 3;SAO PAULO;1;902615;ANTONIETA DE SOUZA ALCANTARA;8;98,68;0;1,32;92,89;0;7,11;87,78;0;12,22
2021;LESTE 3;SAO PAULO;1;902627;CESAR DONATO CALABREZ;8;100;0;0;99,39;0;0,61;95,69;0;4,31
2021;LESTE 3;SAO PAULO;1;902718;JOAO CASTELLANO PROFESSOR;8;100;0;0;0;0;0;0;0;0
2021;LESTE 3;SAO PAULO;1;902724;FERNANDO MAURO PIRES DA ROCHA DEPUTADO;8;100;0;0;96,02;0;3,98;92,27;0;7,73
2021;LESTE 3;SAO PAULO;1;902883;LUIZ VAZ DE CAMOES;8;97,61;1,79;0,6;0;0;0;0;0;0
2021;LESTE 3;SAO PAULO;1;904284;FERNANDO PESSOA;8;99,78;0,22;0;0;0;0;93,93;3,85;2,22
2021;LESTE 3;SAO PAULO;1;904296;MARIUMA BUAZAR MAUAD;8;0;0;0;93,63;0;6,37;85;0;15
2021;LESTE 3;SAO PAULO;1;904302;AQUILINO RIBEIRO;8;99,57;0,21;0,22;100;0;0;99,79;0;0,21
2021;LESTE 3;SAO PAULO;1;904314;GUERRA JUNQUEIRO;8;0;0;0;97,18;1,76;1,06;95,07;2,82;2,11
2021;LESTE 3;SAO PAULO;1;904582;MARIA ANTONIETA FERRAZ BIBLIOTECARIA;8;0;0;0;100;0;0;99,65;0,17;0,18
2021;LESTE 3;SAO PAULO;1;904867;INES BREGA CORDEIRO PROFESSORA;8;98,05;0;1,95;0;0;0;0;0;0
2021;LESTE 3;SAO PAULO;1;904922;CANDIDO PROCOPIO FERREIRA DE CAMARGO PROFESSOR;8;99,65;0,35;0;0;0;0;0;0;0
2021;LESTE 3;SAO PAULO;1;906177;CAMILO CASTELO BRANCO;8;98,58;1,42;0;0;0;0;0;0;0
2021;LESTE 3;SAO PAULO;1;906189;BERNARDIM RIBEIRO;8;97,26;0,16;2,58;0;0;0;0;0;0
2021;LESTE 3;SAO PAULO;1;906207;YERVANT KISSAJIKIAN;8;0;0;0;0;0;0;100;0;0
2021;LESTE 3;SAO PAULO;1;906967;SALVADOR ALLENDE GOSSENS PRESIDENTE;8;0;0;0;0;0;0;91,71;8,29;0
2021;LESTE 3;SAO PAULO;1;906980;MARIA DE LOURDES ARANHA DE ASSIS PACHECO PROFESSORA;8;0;0;0;100;0;0;100;0;0
2021;LESTE 3;SAO PAULO;1;907017;JORGE LUIS BORGES;8;0;0;0;97,36;2,64;0;92,78;5,83;1,39
2021;LESTE 3;SAO PAULO;1;907029;FABIO AGAZZI;8;98,31;0;1,69;0;0;0;0;0;0
2021;LESTE 3;SAO PAULO;1;908368;OSWALDO GAGLIARDI;8;100;0;0;97,15;0;2,85;98,78;0;1,22
